region,subregion,industry,segment,sales,quantity,discount,city
EMEA,EU-WEST,Communications,Strategic,10.272,3,0.2,Paris
EMEA,EU-EAST,Tech,SMB,659.97,3,0.0,Kyiv
EMEA,EU-EAST,Tech,SMB,113.73,3,0.0,Kyiv
AMER,NAMER,Tech,Enterprise,5.104,1,0.2,New York City
APJ,JAPN,Manufacturing,SMB,16.448,2,0.2,Tokyo
AMER,LATAM,Retail,SMB,81.92,4,0.0,Mendoza
AMER,LATAM,Retail,SMB,254.9,5,0.0,Mendoza
APJ,ANZ,Finance,Strategic,15.12,5,0.2,Sydney
APJ,ANZ,Finance,Strategic,7.872,3,0.2,Sydney
AMER,NAMER,Communications,SMB,8.32,5,0.2,Toronto
EMEA,UKIR,Energy,SMB,89.95,5,0.0,Newcastle
EMEA,EU,Misc,Enterprise,25.2,4,0.0,Bologna
EMEA,EU,Misc,Enterprise,37.59,3,0.0,Bologna
EMEA,EU,Misc,Enterprise,14.97,1,0.0,Bologna
EMEA,EU,Misc,Enterprise,1.98,2,0.0,Bologna
EMEA,EU-WEST,Finance,SMB,39.936,4,0.7,Leipzig
EMEA,EU-WEST,Finance,SMB,18.464,2,0.2,Leipzig
EMEA,EU-EAST,Finance,SMB,4.896,3,0.7,St Petersburg
EMEA,EU-EAST,Finance,SMB,145.764,6,0.7,St Petersburg
EMEA,EU-EAST,Finance,SMB,9.612,6,0.7,St Petersburg
AMER,NAMER,Healthcare,Enterprise,199.75,5,0.0,Seattle
AMER,NAMER,Healthcare,Enterprise,1673.184,12,0.2,Seattle
AMER,NAMER,Retail,Strategic,12.18,7,0.0,Toronto
AMER,NAMER,Retail,Strategic,57.68,4,0.0,Toronto
EMEA,EU-WEST,Healthcare,SMB,263.96,4,0.0,Rotterdam
AMER,NAMER,Finance,SMB,299.94,6,0.0,New York City
AMER,NAMER,Finance,SMB,25.76,7,0.0,New York City
APJ,APAC,Transportation,SMB,271.9,2,0.0,Incheon
APJ,APAC,Transportation,SMB,45.84,3,0.0,Incheon
APJ,APAC,Transportation,SMB,9.82,2,0.0,Incheon
AMER,NAMER,Consumer Products,SMB,93.36,12,0.0,Hamilton
APJ,APAC,Transportation,SMB,541.24,4,0.0,Singapore
APJ,APAC,Transportation,SMB,106.32,3,0.0,Singapore
APJ,APAC,Transportation,SMB,1323.9,5,0.0,Singapore
EMEA,EU-WEST,Tech,Strategic,126.624,6,0.2,Paris
EMEA,EU-EAST,Tech,SMB,125.944,7,0.2,St Petersburg
EMEA,UKIR,Tech,SMB,663.92,5,0.2,London
EMEA,UKIR,Tech,SMB,120.0,8,0.0,London
EMEA,UKIR,Tech,SMB,3.29,1,0.0,London
EMEA,UKIR,Tech,SMB,18.84,3,0.0,London
AMER,LATAM,Tech,Enterprise,60.672,6,0.2,Mexico City
AMER,LATAM,Tech,Enterprise,30.816,9,0.2,Mexico City
AMER,NAMER,Energy,Strategic,52.792,1,0.2,Omaha
EMEA,EU-WEST,Transportation,SMB,83.9,10,0.0,Warsaw
EMEA,EU-WEST,Transportation,SMB,11.76,2,0.0,Warsaw
APJ,JAPN,Finance,Strategic,4.992,3,0.8,Aichi
APJ,JAPN,Finance,Strategic,87.92,5,0.2,Aichi
APJ,JAPN,Finance,Strategic,657.93,5,0.3,Aichi
APJ,JAPN,Finance,Strategic,1.044,1,0.8,Aichi
EMEA,UKIR,Manufacturing,Strategic,210.68,2,0.0,London
EMEA,UKIR,Manufacturing,Strategic,78.8,1,0.0,London
EMEA,UKIR,Manufacturing,Strategic,19.99,1,0.0,London
EMEA,UKIR,Manufacturing,Strategic,772.68,4,0.0,London
APJ,JAPN,Manufacturing,SMB,106.08,6,0.2,Osaka
APJ,JAPN,Finance,SMB,23.076,3,0.6,Fukuoka
APJ,JAPN,Finance,SMB,25.92,5,0.2,Fukuoka
APJ,JAPN,Energy,SMB,47.952,3,0.2,Tokyo
APJ,JAPN,Energy,SMB,0.984,2,0.8,Tokyo
APJ,JAPN,Energy,SMB,75.384,9,0.6,Tokyo
APJ,JAPN,Energy,SMB,4.608,2,0.2,Tokyo
APJ,APAC,Retail,SMB,37.68,6,0.0,Daegu
EMEA,NOR,Finance,Strategic,41.91,3,0.0,Espoo
AMER,NAMER,Manufacturing,SMB,435.999,3,0.15,New York City
AMER,NAMER,Energy,Strategic,388.704,6,0.2,Toronto
AMER,NAMER,Energy,Strategic,572.58,6,0.0,Toronto
AMER,NAMER,Energy,Strategic,33.18,2,0.0,Toronto
APJ,APAC,Tech,Enterprise,63.88,4,0.0,Seoul
APJ,APAC,Tech,Enterprise,26.72,1,0.0,Seoul
EMEA,MEA,Finance,SMB,295.056,9,0.2,Istanbul
EMEA,UKIR,Finance,SMB,393.25,5,0.0,London
AMER,LATAM,Tech,SMB,2.214,3,0.7,Guadalajara
EMEA,NOR,Tech,SMB,16.272,3,0.2,Stockholm
EMEA,UKIR,Communications,Strategic,706.86,7,0.0,London
EMEA,EU-WEST,Tech,Strategic,5.97,5,0.7,Paris
EMEA,EU-WEST,Tech,Strategic,21.184,1,0.2,Paris
EMEA,EU-WEST,Tech,Strategic,41.376,6,0.2,Paris
EMEA,UKIR,Communications,Strategic,17.94,3,0.0,London
EMEA,EU-WEST,Healthcare,Strategic,2.655,1,0.7,Paris
AMER,NAMER,Consumer Products,SMB,892.35,5,0.0,New York City
AMER,NAMER,Consumer Products,SMB,307.666,2,0.15,New York City
AMER,NAMER,Consumer Products,SMB,728.82,9,0.0,New York City
AMER,NAMER,Consumer Products,SMB,41.36,5,0.2,New York City
AMER,NAMER,Consumer Products,SMB,43.176,3,0.2,New York City
AMER,NAMER,Consumer Products,SMB,4.16,2,0.0,New York City
EMEA,UKIR,Consumer Products,Strategic,61.4,5,0.0,Leeds
EMEA,UKIR,Consumer Products,Strategic,24.448,2,0.2,Leeds
EMEA,UKIR,Finance,SMB,263.96,4,0.0,Liverpool
EMEA,UKIR,Finance,SMB,359.97,3,0.0,Liverpool
EMEA,UKIR,Finance,SMB,12.96,2,0.0,Liverpool
EMEA,UKIR,Finance,SMB,116.82,3,0.0,Liverpool
EMEA,UKIR,Finance,SMB,276.784,2,0.2,Liverpool
AMER,NAMER,Energy,Strategic,239.97,3,0.0,Los Angeles
AMER,NAMER,Energy,Strategic,16.02,6,0.0,Los Angeles
APJ,JAPN,Tech,SMB,454.56,5,0.2,Kanagawa
APJ,JAPN,Tech,SMB,141.42,5,0.6,Kanagawa
APJ,JAPN,Tech,SMB,310.744,4,0.3,Kanagawa
APJ,JAPN,Tech,SMB,12.736,4,0.2,Kanagawa
APJ,JAPN,Tech,SMB,6.47,5,0.8,Kanagawa
APJ,JAPN,Tech,SMB,13.748,14,0.8,Kanagawa
APJ,JAPN,Tech,SMB,15.224,2,0.8,Kanagawa
EMEA,NOR,Communications,Strategic,27.42,3,0.0,Tampere
EMEA,NOR,Communications,Strategic,165.98,1,0.0,Tampere
EMEA,NOR,Communications,Strategic,75.0,3,0.0,Tampere
EMEA,UKIR,Communications,Enterprise,134.272,8,0.2,London
EMEA,EU-WEST,Tech,Strategic,146.544,6,0.2,Brussels
EMEA,EU-WEST,Tech,Strategic,131.904,3,0.2,Brussels
EMEA,EU-WEST,Tech,Strategic,203.88,5,0.2,Brussels
EMEA,EU-WEST,Tech,Strategic,14.301,7,0.7,Brussels
EMEA,EU-WEST,Tech,Strategic,718.64,10,0.2,Brussels
EMEA,EU-WEST,Finance,Enterprise,61.1,5,0.0,Valencia
EMEA,NOR,Communications,SMB,28.08,3,0.2,Stockholm
AMER,LATAM,Healthcare,Strategic,10.496,4,0.2,Santiago
AMER,NAMER,Manufacturing,SMB,39.92,2,0.2,Anaheim
APJ,APAC,Energy,Strategic,77.58,9,0.0,Beijing
AMER,NAMER,Manufacturing,Enterprise,269.36,7,0.0,Toronto
AMER,NAMER,Misc,SMB,5.76,2,0.0,Los Angeles
EMEA,UKIR,Transportation,Enterprise,109.9,5,0.0,London
AMER,NAMER,Consumer Products,SMB,23.88,3,0.0,Toronto
AMER,NAMER,Consumer Products,SMB,26.2,4,0.0,Toronto
AMER,NAMER,Consumer Products,SMB,12.96,2,0.0,Toronto
AMER,NAMER,Consumer Products,SMB,234.95,5,0.0,Toronto
APJ,ANZ,Communications,SMB,118.25,5,0.0,Auckland
APJ,ANZ,Communications,SMB,4.28,1,0.0,Auckland
AMER,NAMER,Finance,Enterprise,26.85,3,0.0,New York City
AMER,NAMER,Finance,Enterprise,3357.6,3,0.2,New York City
AMER,NAMER,Finance,SMB,8.26,2,0.0,New York City
AMER,NAMER,Finance,SMB,2973.32,7,0.2,New York City
AMER,NAMER,Finance,SMB,104.79,7,0.0,New York City
AMER,NAMER,Finance,SMB,775.728,6,0.2,New York City
APJ,JAPN,Finance,Enterprise,89.0664,1,0.32,Tokyo
APJ,JAPN,Finance,Enterprise,175.44,6,0.2,Tokyo
APJ,JAPN,Finance,Enterprise,438.336,4,0.2,Tokyo
EMEA,EU-WEST,Energy,SMB,215.544,4,0.3,Paris
APJ,ANZ,Energy,SMB,55.584,6,0.2,Sydney
APJ,ANZ,Energy,SMB,127.386,2,0.3,Sydney
APJ,JAPN,Energy,SMB,248.43,5,0.3,Ibaraki
APJ,JAPN,Energy,SMB,11.648,4,0.8,Ibaraki
APJ,JAPN,Energy,SMB,85.246,2,0.3,Ibaraki
APJ,JAPN,Retail,Strategic,20.64,5,0.2,Osaka
AMER,NAMER,Healthcare,Strategic,148.02,3,0.0,New York City
APJ,APAC,Healthcare,Strategic,33.29,1,0.0,Bandung
AMER,NAMER,Finance,SMB,204.95,5,0.0,New York City
APJ,ANZ,Tech,SMB,526.344,4,0.3,Sydney
AMER,NAMER,Tech,SMB,41.96,2,0.0,Los Angeles
AMER,NAMER,Tech,SMB,451.152,3,0.2,Los Angeles
AMER,NAMER,Tech,SMB,31.504,11,0.2,Los Angeles
EMEA,EU-WEST,Finance,SMB,30.672,3,0.2,Paris
EMEA,EU-WEST,Finance,SMB,1079.976,4,0.4,Paris
AMER,NAMER,Healthcare,SMB,161.568,2,0.2,Omaha
APJ,JAPN,Consumer Products,SMB,2.934,3,0.8,Tokyo
APJ,JAPN,Consumer Products,SMB,18.528,2,0.2,Tokyo
APJ,JAPN,Consumer Products,SMB,670.752,3,0.2,Tokyo
APJ,ANZ,Manufacturing,SMB,64.96,5,0.6,Sydney
AMER,NAMER,Manufacturing,Strategic,41.94,2,0.0,Columbus
AMER,NAMER,Manufacturing,Strategic,11.96,2,0.0,Columbus
AMER,NAMER,Manufacturing,Strategic,13.12,4,0.0,Columbus
AMER,NAMER,Manufacturing,Strategic,535.41,3,0.0,Columbus
APJ,JAPN,Consumer Products,Strategic,72.78,3,0.6,Aichi
AMER,NAMER,Healthcare,SMB,36.84,3,0.0,New York City
AMER,NAMER,Healthcare,SMB,87.71,7,0.0,New York City
EMEA,EU-WEST,Tech,Strategic,562.2925,7,0.45,Frankfurt
EMEA,UKIR,Tech,Enterprise,56.52,9,0.0,London
EMEA,EU-WEST,Tech,Enterprise,11.264,8,0.2,Paris
EMEA,EU-WEST,Tech,Enterprise,284.08,10,0.2,Paris
EMEA,EU-WEST,Tech,Enterprise,18.496,4,0.2,Paris
AMER,NAMER,Finance,SMB,14.73,3,0.0,Seattle
AMER,NAMER,Finance,SMB,186.54,3,0.0,Seattle
AMER,NAMER,Finance,SMB,557.728,4,0.2,Seattle
AMER,NAMER,Finance,SMB,159.968,4,0.2,Seattle
APJ,APAC,Communications,SMB,471.9,6,0.0,Singapore
APJ,APAC,Communications,SMB,3.52,2,0.0,Singapore
EMEA,EU-WEST,Finance,SMB,49.12,4,0.0,Madrid
AMER,NAMER,Retail,Enterprise,20.16,7,0.0,Atlanta
EMEA,EU-WEST,Manufacturing,Strategic,10.68,2,0.0,Zagreb
EMEA,EU-WEST,Manufacturing,Strategic,141.96,2,0.0,Zagreb
AMER,NAMER,Consumer Products,SMB,32.48,2,0.0,Toronto
AMER,NAMER,Consumer Products,SMB,20.04,3,0.0,Toronto
AMER,NAMER,Consumer Products,SMB,13999.96,4,0.0,Toronto
EMEA,MEA,Finance,SMB,238.0,2,0.0,Dhahran
EMEA,MEA,Finance,SMB,61.96,2,0.0,Dhahran
APJ,APAC,Tech,SMB,239.372,2,0.3,Beijing
AMER,NAMER,Retail,SMB,595.0,5,0.0,Seattle
APJ,JAPN,Finance,Strategic,16.032,3,0.2,Chiba
EMEA,MEA,Consumer Products,Enterprise,199.75,5,0.0,Jeddah
AMER,LATAM,Energy,SMB,227.96,2,0.0,Buenos Aires
EMEA,UKIR,Retail,SMB,293.52,6,0.0,London
EMEA,UKIR,Retail,SMB,307.98,2,0.0,London
AMER,NAMER,Tech,SMB,96.96,6,0.0,Seattle
AMER,NAMER,Tech,SMB,117.488,7,0.2,Seattle
AMER,NAMER,Tech,SMB,11.952,3,0.2,Seattle
AMER,NAMER,Tech,SMB,512.499,3,0.15,Seattle
AMER,NAMER,Communications,Strategic,863.128,7,0.2,Los Angeles
AMER,NAMER,Manufacturing,Enterprise,2036.86,7,0.0,Toronto
AMER,NAMER,Manufacturing,Enterprise,449.568,2,0.2,Toronto
AMER,NAMER,Manufacturing,Enterprise,108.96,3,0.0,Toronto
EMEA,EU-EAST,Energy,SMB,264.18,7,0.0,Kyiv
AMER,NAMER,Manufacturing,Enterprise,2.88,1,0.0,New York City
AMER,NAMER,Manufacturing,Enterprise,41.904,6,0.2,New York City
AMER,NAMER,Manufacturing,Enterprise,23.92,4,0.0,New York City
APJ,ANZ,Transportation,Strategic,156.512,4,0.2,Sydney
EMEA,UKIR,Finance,Enterprise,128.34,6,0.0,London
AMER,NAMER,Energy,SMB,474.95,5,0.0,New York City
AMER,NAMER,Healthcare,SMB,999.98,2,0.0,Vancouver
EMEA,EU-WEST,Retail,SMB,277.5,4,0.5,Brussels
EMEA,EU-WEST,Energy,SMB,1252.704,8,0.4,Paris
EMEA,EU-WEST,Energy,SMB,110.97,5,0.4,Paris
APJ,ANZ,Finance,Strategic,22.608,3,0.6,Sydney
APJ,ANZ,Finance,Strategic,1.892,1,0.6,Sydney
APJ,ANZ,Energy,Strategic,63.312,3,0.2,Sydney
APJ,ANZ,Manufacturing,SMB,7.824,1,0.2,Sydney
APJ,ANZ,Manufacturing,SMB,170.072,4,0.3,Sydney
EMEA,UKIR,Energy,Strategic,62.82,9,0.0,London
APJ,APAC,Retail,SMB,19.44,3,0.0,Guangzhou
APJ,APAC,Retail,SMB,7.38,1,0.0,Guangzhou
EMEA,UKIR,Manufacturing,SMB,38.88,6,0.0,London
EMEA,UKIR,Manufacturing,SMB,187.76,4,0.0,London
EMEA,NOR,Tech,SMB,6.048,7,0.7,Uppsala
EMEA,NOR,Tech,SMB,98.352,3,0.2,Uppsala
EMEA,NOR,Tech,SMB,335.744,2,0.2,Uppsala
AMER,NAMER,Healthcare,Strategic,8.96,2,0.0,San Antonio
EMEA,MEA,Consumer Products,SMB,89.568,4,0.2,Johannesburg
EMEA,MEA,Consumer Products,SMB,71.96,5,0.2,Johannesburg
EMEA,MEA,Consumer Products,SMB,15.552,3,0.2,Johannesburg
APJ,ANZ,Energy,SMB,10.43,5,0.8,Sydney
APJ,ANZ,Energy,SMB,72.784,1,0.2,Sydney
EMEA,UKIR,Communications,Strategic,67.15,5,0.0,London
EMEA,UKIR,Communications,Strategic,549.98,2,0.0,London
EMEA,UKIR,Communications,Strategic,11.82,3,0.0,London
EMEA,UKIR,Communications,Strategic,4643.8,4,0.0,London
EMEA,UKIR,Communications,Strategic,577.764,2,0.1,London
EMEA,EU-WEST,Energy,SMB,191.5155,1,0.45,Mannheim
EMEA,EU-WEST,Energy,SMB,2.624,1,0.2,Mannheim
EMEA,MEA,Manufacturing,SMB,1369.764,6,0.7,Johannesburg
EMEA,MEA,Manufacturing,SMB,294.368,4,0.2,Johannesburg
EMEA,MEA,Healthcare,Strategic,81.568,2,0.2,Johannesburg
APJ,JAPN,Finance,SMB,44.46,5,0.6,Aichi
APJ,JAPN,Finance,SMB,314.088,3,0.2,Aichi
EMEA,MEA,Manufacturing,Strategic,6.336,4,0.7,Johannesburg
EMEA,MEA,Manufacturing,Strategic,10.48,1,0.2,Johannesburg
EMEA,MEA,Manufacturing,Strategic,2.469,1,0.7,Johannesburg
EMEA,MEA,Manufacturing,Strategic,3.264,2,0.7,Johannesburg
APJ,JAPN,Energy,SMB,4.344,3,0.2,Aichi
APJ,JAPN,Energy,SMB,31.776,3,0.6,Aichi
APJ,JAPN,Energy,SMB,4.928,2,0.2,Aichi
APJ,JAPN,Energy,SMB,1.788,3,0.8,Aichi
APJ,JAPN,Energy,SMB,15.072,4,0.2,Aichi
APJ,JAPN,Finance,SMB,12.624,2,0.2,Hyogo
AMER,NAMER,Retail,Strategic,185.88,6,0.0,Newark
AMER,NAMER,Retail,Strategic,12.96,2,0.0,Newark
APJ,APAC,Retail,SMB,189.7,10,0.0,Daegu
APJ,APAC,Retail,SMB,40.99,1,0.0,Daegu
EMEA,UKIR,Consumer Products,Enterprise,82.64,2,0.0,Brighton
EMEA,UKIR,Consumer Products,Enterprise,31.02,2,0.0,Brighton
EMEA,UKIR,Consumer Products,Enterprise,89.97,3,0.0,Brighton
EMEA,NOR,Retail,SMB,35.97,3,0.0,Vantaa
EMEA,NOR,Retail,SMB,1266.86,7,0.0,Vantaa
AMER,NAMER,Manufacturing,SMB,169.45,5,0.0,Chicago
AMER,NAMER,Manufacturing,SMB,40.68,2,0.0,Chicago
EMEA,EU-WEST,Healthcare,SMB,3.328,2,0.2,Berlin
EMEA,EU-WEST,Healthcare,SMB,933.262,4,0.45,Berlin
EMEA,EU-WEST,Healthcare,SMB,2803.92,5,0.2,Berlin
EMEA,EU-WEST,Finance,SMB,4.768,2,0.2,Berlin
EMEA,EU-WEST,Finance,SMB,6.672,1,0.2,Berlin
EMEA,EU-WEST,Finance,SMB,4.448,2,0.2,Berlin
EMEA,EU-WEST,Finance,SMB,43.936,4,0.2,Berlin
EMEA,UKIR,Finance,SMB,23.744,2,0.2,London
EMEA,UKIR,Finance,SMB,357.0,3,0.0,London
AMER,NAMER,Healthcare,SMB,806.336,8,0.2,Los Angeles
AMER,NAMER,Healthcare,SMB,85.44,3,0.0,Los Angeles
EMEA,NOR,Retail,Strategic,344.91,3,0.0,Espoo
APJ,ANZ,Tech,Enterprise,70.97,5,0.8,Melbourne
APJ,ANZ,Tech,Enterprise,36.784,2,0.2,Melbourne
EMEA,EU-WEST,Energy,Enterprise,743.988,2,0.4,Paris
APJ,ANZ,Consumer Products,SMB,11.212,2,0.8,Sydney
APJ,ANZ,Consumer Products,SMB,4.712,2,0.6,Sydney
APJ,ANZ,Consumer Products,SMB,180.98,5,0.8,Sydney
APJ,ANZ,Consumer Products,SMB,60.416,2,0.2,Sydney
AMER,NAMER,Finance,SMB,299.99,1,0.0,Toronto
AMER,NAMER,Finance,SMB,192.16,4,0.0,Toronto
AMER,NAMER,Finance,SMB,242.624,8,0.2,Toronto
AMER,NAMER,Finance,SMB,46.74,3,0.0,Toronto
AMER,NAMER,Finance,SMB,174.95,5,0.0,Toronto
AMER,NAMER,Finance,SMB,100.704,6,0.2,Toronto
AMER,LATAM,Manufacturing,Enterprise,368.91,9,0.0,Brasília
AMER,LATAM,Manufacturing,Enterprise,8.02,1,0.0,Brasília
AMER,LATAM,Manufacturing,Enterprise,171.04,4,0.0,Brasília
EMEA,MEA,Tech,Enterprise,19.44,3,0.0,Dubai
EMEA,NOR,Consumer Products,SMB,13.092,4,0.7,Gothenburg
EMEA,UKIR,Tech,SMB,122.94,3,0.0,London
EMEA,UKIR,Tech,SMB,35.448,7,0.2,London
APJ,APAC,Retail,SMB,19.98,2,0.0,Davao City
APJ,ANZ,Consumer Products,SMB,69.375,1,0.5,Melbourne
APJ,ANZ,Consumer Products,SMB,31.68,4,0.2,Melbourne
APJ,ANZ,Consumer Products,SMB,2003.168,4,0.2,Melbourne
APJ,ANZ,Consumer Products,SMB,9.344,2,0.2,Melbourne
EMEA,UKIR,Healthcare,SMB,2563.056,8,0.1,London
AMER,NAMER,Finance,Strategic,387.136,4,0.2,Columbus
AMER,LATAM,Manufacturing,Enterprise,3.424,1,0.2,Toluca
EMEA,UKIR,Manufacturing,Strategic,1085.42,7,0.0,Edinburgh
AMER,LATAM,Retail,Enterprise,43.056,9,0.2,Mexico City
EMEA,EU-WEST,Finance,Enterprise,3.762,3,0.7,Cologne
EMEA,EU-WEST,Finance,Enterprise,34.86,2,0.7,Cologne
EMEA,EU-WEST,Finance,Enterprise,432.456,3,0.2,Cologne
EMEA,NOR,Finance,SMB,675.06,3,0.0,Espoo
EMEA,NOR,Consumer Products,Strategic,65.232,3,0.2,Gothenburg
EMEA,NOR,Consumer Products,Strategic,207.0,3,0.2,Gothenburg
APJ,ANZ,Finance,Enterprise,600.53,2,0.3,Perth
APJ,ANZ,Finance,Enterprise,59.904,2,0.2,Perth
APJ,ANZ,Finance,Enterprise,637.44,8,0.2,Perth
APJ,ANZ,Finance,Enterprise,51.756,3,0.6,Perth
EMEA,EU-WEST,Tech,Enterprise,31.104,6,0.2,Hamburg
EMEA,EU-WEST,Tech,Enterprise,47.96,5,0.2,Hamburg
EMEA,EU-WEST,Tech,Enterprise,158.928,7,0.2,Hamburg
EMEA,EU-WEST,Tech,Enterprise,211.248,6,0.2,Hamburg
EMEA,EU-WEST,Tech,Enterprise,5.552,2,0.2,Hamburg
EMEA,EU-WEST,Tech,Enterprise,2.952,1,0.2,Hamburg
AMER,LATAM,Retail,SMB,10.332,3,0.7,Mexico City
AMER,NAMER,Energy,Strategic,18.368,4,0.2,Toronto
EMEA,UKIR,Misc,SMB,299.9,2,0.0,London
EMEA,EU-WEST,Communications,Strategic,26.55,9,0.0,Valencia
EMEA,EU-WEST,Communications,Strategic,111.98,2,0.0,Valencia
EMEA,NOR,Manufacturing,Strategic,4.928,2,0.2,Stockholm
EMEA,NOR,Manufacturing,Strategic,11.784,3,0.2,Stockholm
AMER,NAMER,Communications,SMB,7.98,3,0.0,Aurora
AMER,LATAM,Finance,SMB,180.96,2,0.0,São Paulo
AMER,NAMER,Tech,Strategic,1649.95,5,0.0,New York City
AMER,NAMER,Tech,Strategic,362.352,3,0.2,New York City
AMER,NAMER,Healthcare,Enterprise,73.584,2,0.2,Los Angeles
AMER,NAMER,Healthcare,SMB,486.368,4,0.2,Indianapolis
APJ,APAC,Tech,Enterprise,32.4,5,0.0,Singapore
APJ,APAC,Tech,Enterprise,41.86,7,0.0,Singapore
APJ,APAC,Tech,Enterprise,77.56,2,0.0,Singapore
AMER,NAMER,Consumer Products,Enterprise,37.17,9,0.0,Los Angeles
APJ,JAPN,Tech,SMB,137.352,3,0.2,Tokyo
APJ,JAPN,Tech,SMB,376.509,3,0.3,Tokyo
EMEA,NOR,Communications,SMB,62.72,4,0.0,Espoo
EMEA,NOR,Communications,SMB,2939.93,7,0.0,Espoo
APJ,JAPN,Tech,Enterprise,512.358,3,0.3,Hyogo
APJ,JAPN,Tech,Enterprise,3.488,2,0.2,Hyogo
APJ,JAPN,Tech,Enterprise,22.288,7,0.2,Hyogo
APJ,JAPN,Tech,Enterprise,16.032,3,0.2,Hyogo
EMEA,NOR,Healthcare,SMB,1.752,1,0.2,Gothenburg
EMEA,NOR,Healthcare,SMB,20.992,8,0.2,Gothenburg
EMEA,UKIR,Finance,SMB,11.21,1,0.0,London
APJ,JAPN,Retail,SMB,45.04,2,0.2,Aichi
APJ,JAPN,Tech,SMB,15.624,2,0.8,Tokyo
EMEA,UKIR,Manufacturing,SMB,8.74,2,0.0,Leeds
EMEA,UKIR,Manufacturing,SMB,44.75,5,0.0,Leeds
EMEA,EU-WEST,Manufacturing,Enterprise,61.68,5,0.2,Hanover
EMEA,EU-WEST,Manufacturing,Enterprise,158.376,3,0.2,Hanover
APJ,ANZ,Healthcare,Strategic,2.864,4,0.8,Melbourne
APJ,ANZ,Healthcare,Strategic,94.192,7,0.8,Melbourne
AMER,LATAM,Finance,SMB,143.7,3,0.0,Buenos Aires
AMER,LATAM,Finance,SMB,6.48,1,0.0,Buenos Aires
EMEA,UKIR,Finance,SMB,7.88,4,0.0,London
APJ,APAC,Finance,SMB,11.21,1,0.0,Busan
APJ,APAC,Finance,SMB,354.9,5,0.0,Busan
APJ,APAC,Finance,SMB,17.94,3,0.0,Busan
APJ,APAC,Finance,SMB,51.8,4,0.0,Busan
APJ,APAC,Energy,Enterprise,299.52,9,0.0,Quezon City
EMEA,EU-WEST,Retail,SMB,7.7,2,0.0,Valencia
EMEA,EU-WEST,Consumer Products,Strategic,23.92,4,0.0,Porto
EMEA,EU-WEST,Consumer Products,Strategic,498.0,5,0.0,Porto
AMER,NAMER,Finance,Strategic,436.704,6,0.2,Long Beach
EMEA,EU-WEST,Communications,SMB,32.4,5,0.0,Valencia
AMER,NAMER,Finance,SMB,61.44,3,0.0,New York City
EMEA,EU-WEST,Finance,SMB,73.36,7,0.0,Porto
EMEA,MEA,Manufacturing,SMB,59.2,5,0.2,Johannesburg
EMEA,MEA,Manufacturing,SMB,32.952,3,0.2,Johannesburg
EMEA,MEA,Manufacturing,SMB,218.376,3,0.2,Johannesburg
APJ,APAC,Consumer Products,Strategic,31.4,5,0.0,Daegu
APJ,APAC,Consumer Products,Strategic,9.48,1,0.0,Daegu
APJ,APAC,Consumer Products,Strategic,209.5,10,0.0,Daegu
APJ,APAC,Consumer Products,Strategic,24.3,5,0.0,Daegu
APJ,APAC,Consumer Products,Strategic,6.48,1,0.0,Daegu
EMEA,EU-WEST,Finance,Strategic,32.448,2,0.2,Paris
EMEA,EU-WEST,Finance,Strategic,26.388,4,0.7,Paris
EMEA,EU-WEST,Finance,Strategic,373.47,5,0.4,Paris
EMEA,EU-WEST,Finance,Strategic,64.2,5,0.7,Paris
EMEA,EU-WEST,Finance,Strategic,8.0,2,0.2,Paris
EMEA,NOR,Finance,SMB,186.54,3,0.0,Espoo
EMEA,EU-WEST,Finance,SMB,87.08,7,0.0,The Hague
EMEA,EU-WEST,Finance,SMB,105.584,2,0.2,The Hague
EMEA,EU-WEST,Finance,SMB,217.44,6,0.0,The Hague
APJ,JAPN,Consumer Products,SMB,31.744,2,0.2,Shizuoka
APJ,JAPN,Consumer Products,SMB,5.432,2,0.8,Shizuoka
APJ,JAPN,Consumer Products,SMB,913.43,5,0.3,Shizuoka
APJ,JAPN,Consumer Products,SMB,372.144,3,0.2,Shizuoka
EMEA,EU-WEST,Manufacturing,SMB,751.984,2,0.2,Nuremberg
AMER,NAMER,Finance,Enterprise,604.768,4,0.2,Toronto
AMER,NAMER,Tech,Strategic,27.36,4,0.0,Rochester
AMER,NAMER,Tech,Strategic,20.56,2,0.0,Rochester
AMER,NAMER,Tech,Strategic,83.92,5,0.2,Rochester
AMER,NAMER,Finance,SMB,902.712,3,0.2,New York City
AMER,NAMER,Energy,Enterprise,120.666,2,0.15,Philadelphia
APJ,JAPN,Finance,SMB,4.984,1,0.8,Saitama
AMER,NAMER,Retail,Enterprise,82.26,3,0.0,Toronto
AMER,NAMER,Finance,SMB,29.74,1,0.0,Los Angeles
AMER,NAMER,Tech,Enterprise,87.36,6,0.0,Los Angeles
AMER,NAMER,Tech,Enterprise,56.16,6,0.2,Los Angeles
EMEA,EU-WEST,Finance,Strategic,64.384,1,0.2,Nuremberg
APJ,JAPN,Finance,Strategic,64.784,1,0.2,Tokyo
APJ,JAPN,Finance,Strategic,15.552,3,0.2,Tokyo
APJ,JAPN,Finance,Strategic,223.888,7,0.2,Tokyo
APJ,ANZ,Communications,SMB,10.896,3,0.2,Sydney
AMER,NAMER,Manufacturing,SMB,84.784,2,0.2,Los Angeles
APJ,JAPN,Consumer Products,Strategic,241.5,4,0.3,Tokyo
